restaurant,cuisine,stars,long,lat,lower_price,higher_price
GINZA OKUDA,Japanese,1,139.7636768,35.6721117,112.2,112.2
La Paix,French,1,139.7734584,35.6874489,49.5,49.5
CRAFTALE,French,1,139.6989855814645,35.64418550000001,56.1,56.1
Sushi Murayama,Sushi,1,139.775565,35.666255,204.6,204.6
Towa,Japanese,1,139.7400553,35.6432274,204.6,204.6
BVLGARI IL RISTORANTE LUCA FANTIN,Italian,1,139.775565,35.666255,92.4,92.4
Imafuku,Sukiyaki,1,139.7340131,35.6428245,72.6,72.6
Sushi Sugaya,Sushi,1,139.7400553,35.6432274,297.0,297.0
Ginza Adachi Naoto,Japanese,1,139.775565,35.666255,105.6,105.6
Nanachome,Yakitori,1,139.7400553,35.6432274,56.1,56.1
Azure 45,French,1,139.7400553,35.6432274,72.6,72.6
Ishibashi,Unagi / Freshwater Eel,1,139.744732,35.71881,42.9,42.9
FARO,Italian,1,139.775565,35.666255,49.5,49.5
Mimosa,Chinese,1,139.7400553,35.6432274,99.0,99.0
Chugoku Hanten Fureika,Chinese,1,139.7400553,35.6432274,19.8,19.8
Seiju,Tempura,1,139.775565,35.666255,158.4,158.4
L'aube,French,1,139.7400553,35.6432274,49.5,49.5
Shichubo Yung,Chinese,1,139.7400553,35.6432274,62.7,62.7
Sumibikappo SHIROSAKA,Japanese,1,139.7400553,35.6432274,125.4,125.4
Shunkeian Arakaki,Tempura,1,139.7817949,35.6790086,105.6,105.6
Nishiazabu Taku,Sushi,1,139.7400553,35.6432274,145.2,145.2
Akasaka Izumi,Fugu / Pufferfish,1,139.7400553,35.6432274,171.6,171.6
Akasaka Kitafuku,Crab Specialities,1,139.7356224,35.6716786,211.2,211.2
Ode,French,1,139.6987107,35.6645956,66.0,66.0
SOBAHOUSE KONJIKI HOTOTOGISU,Ramen,1,139.7103732,35.6885911,6.6,6.6
Oryori Katsushi,Japanese,1,139.7720595,35.6740008,112.2,112.2
Tamawarai,Soba,1,139.7101838,35.6585673,13.2,13.2
Kasumicho Yamagami,Japanese,1,139.7400553,35.6432274,125.4,125.4
Yakitori Omino,Yakitori,1,139.805017,35.700429,39.6,39.6
Les Saisons,French,1,139.7564467,35.6709093,62.7,62.7
Shigematsu,Japanese,1,139.7631623,35.6693984,165.0,165.0
TOUR D'ARGENT,French,1,139.7356798,35.6808091,72.6,72.6
Asagaya BIRD LAND,Yakitori,1,139.6362876,35.6994929,29.7,29.7
Yunke Ginza,Korean,1,139.7636768,35.6721117,132.0,132.0
Onarimon Haru,Japanese,1,139.7400553,35.6432274,145.2,145.2
Nodaiwa Azabu Iikura Honten,Unagi / Freshwater Eel,1,139.7400553,35.6432274,19.8,19.8
Tempura Shimomura,Tempura,1,139.790859,35.71745,16.5,16.5
Azabu Ichigo,Oden,1,139.7400553,35.6432274,66.0,66.0
Arakicho Tatsuya,Japanese,1,139.7232722,35.6904492,66.0,66.0
REQUINQUER,French,1,139.7400553,35.6432274,33.0,33.0
Ichikawa,Sushi,1,139.7400553,35.6432274,217.8,217.8
Piatto Suzuki,Italian,1,139.7400553,35.6432274,23.1,23.1
Nihombashi Sonoji,Tempura,1,139.775565,35.666255,138.6,138.6
Ichita,Japanese,1,139.7400553,35.6432274,204.6,204.6
Signature,French,1,139.775565,35.666255,42.9,42.9
Akasaka Momonoki,Chinese,1,139.7356798,35.6808091,85.8,85.8
Ginza Kitafuku,Crab Specialities,1,139.7636768,35.6721117,198.0,198.0
Principio,Italian,1,139.7400553,35.6432274,56.1,56.1
itsuka,Chinese,1,139.7400553,35.6432274,85.8,85.8
Fudomae Sushi Iwasawa,Sushi,1,139.73891,35.599252,145.2,145.2
Genyadana Hamadaya,Japanese,1,139.775565,35.666255,125.4,125.4
Tapas Molecular Bar,Innovative,1,139.775565,35.666255,198.0,198.0
Les enfants gâtés,French,1,139.7011319,35.6501019,26.4,26.4
Ginza Toyoda,Japanese,1,139.7616151,35.6703457,85.8,85.8
Tagetsu,Japanese,1,139.7400553,35.6432274,39.6,39.6
Azabujuban Fukuda,Japanese,1,139.7400553,35.6432274,204.6,204.6
TACUBO,Italian,1,139.6987107,35.6645956,145.2,145.2
Regalo,Italian,1,139.6963984,35.6801885,62.7,62.7
Sense,Chinese,1,139.775565,35.666255,36.3,36.3
Ishibashi,Sukiyaki,1,139.7532163,35.6938097,92.4,92.4
BOTTEGA,Italian,1,139.6987107,35.6645956,66.0,66.0
Akebonobashi Marutomi,Japanese,1,139.7217393,35.6930186,125.4,125.4
abysse,French,1,139.6987107,35.6645956,62.7,62.7
Ozashiki Tempura Mitsuta,Tempura,1,139.775565,35.666255,112.2,112.2
LAUBURU,French,1,139.7400553,35.6432274,39.6,39.6
BIRD LAND,Yakitori,1,139.7631623,35.6693984,39.6,39.6
Tempura Motoyoshi,Tempura,1,139.7400553,35.6432274,145.2,145.2
Nishiazabu Sushi Shin,Sushi,1,139.7400553,35.6432274,62.7,62.7
Le Coq,French,1,139.6987107,35.6645956,66.0,66.0
Edomae Shinsaku,Tempura,1,139.744732,35.71881,132.0,132.0
Jizozushi,Sushi,1,139.7400553,35.6432274,171.6,171.6
Shinjuku Kappo Nakajima,Japanese,1,139.7270748,35.7179966,6.6,6.6
Seika Kobayashi,Japanese,1,139.7232722,35.6904492,145.2,145.2
Chugoku Hanten Kohakukyu (Amber Palace),Chinese,1,139.7652217,35.6806555,29.7,29.7
L'ALGORITHME,French,1,139.7400553,35.6432274,52.8,52.8
Akasaka Ogino,Japanese,1,139.7400553,35.6432274,184.8,184.8
le sputnik,French,1,139.7400553,35.6432274,52.8,52.8
ALTER EGO,Italian,1,139.7532163,35.6938097,125.4,125.4
Tanimoto,Japanese,1,139.7232722,35.6904492,132.0,132.0
sio,Innovative,1,139.6987107,35.6645956,56.1,56.1
Yotsuya Uemura,Japanese,1,139.7232722,35.6904492,125.4,125.4
Shunso,Japanese,1,139.65627,35.646096,66.0,66.0
au deco,French,1,139.7197577,35.6344887,59.4,59.4
Azabu Wakei,Japanese,1,139.7400553,35.6432274,165.0,165.0
Sushi Takamitsu,Sushi,1,139.6989855814645,35.64418550000001,217.8,217.8
Takumi Sushi Owana,Sushi,1,139.6987107,35.6645956,59.4,59.4
Nagumo,Japanese,1,139.714222,35.736156,16.5,16.5
JO,Beef Specialities,1,139.7400553,35.6432274,125.4,125.4
Hananoren Kagura,Japanese,1,139.7400553,35.6432274,36.3,36.3
L'ASSE,Italian,1,139.6989855814645,35.64418550000001,19.8,19.8
Sincère,French,1,139.6987107,35.6645956,112.2,112.2
Sushi Keita,Sushi,1,139.775565,35.666255,72.6,72.6
TEN-MASA,Japanese,1,139.688014,35.62125,99.0,99.0
Torishiki,Yakitori,1,139.73891,35.599252,52.8,52.8
Tempura Miyashiro,Tempura,1,139.688014,35.62125,92.4,92.4
Ginza Fujiyama,Japanese,1,139.775565,35.666255,283.8,283.8
Ginza Yamanobe Edo Chuka,Chinese,1,139.775565,35.666255,224.4,224.4
Akiyama,Japanese,1,139.7400553,35.6432274,19.8,19.8
Oryori Tsuji,Japanese,1,139.7400553,35.6432274,66.0,66.0
Ristorante HONDA,Italian,1,139.7400553,35.6432274,42.9,42.9
Poetry‧Wine (Chaoyanggongyuan Road),Beijing Cuisine,1,116.460448813586,39.8981368067888,28.0,84.0
Da Dong (Dongsi 10th Alley),Chinese Contemporary,1,116.430975998207,39.9325374751582,42.0,70.0
Seventh Son,Cantonese,1,116.45879186332,39.912897647387,28.0,28.0
Sheng Yong Xing (Chaoyang),Beijing Cuisine,1,116.433598015439,39.9835077192476,56.0,56.0
Zijin Mansion,Cantonese,1,116.413857269407,39.9163317254214,37.52,124.32
Family Li Imperial Cuisine (Xicheng),Beijing Cuisine,1,116.418363913548,39.9150351623219,41.72,41.72
Zhiguan Courtyard,Dongbei,1,116.415425913586,39.9156011000526,56.0,56.0
Cai Yi Xuan,Cantonese,1,116.46660159246,39.9499405526592,40.32,40.32
Cui Hua Lou (Chongwenmenwai Street),Shandong,1,116.418267642383,39.898712136575,28.0,70.0
Jing,French Contemporary,1,116.416388998207,39.915515518669,70.0,70.0
Xin Rong Ji (Jinrong Street),Taizhou,1,116.357424254063,39.919863776098,84.0,84.0
The Georg,European Contemporary,1,116.409713724207,39.9016312377953,70.0,70.0
Vege Wonder,Vegetarian,1,116.411392286601,39.912371482979,67.2,67.2
Poetry‧Wine (Dongsanhuan Middle Road),Beijing Cuisine,1,116.460753669406,39.8981397067829,28.0,70.0
Il Ristorante - Niko Romito,Italian,1,116.455183998207,39.9462140338194,64.12,64.12
Mio,Italian,1,116.466593815414,39.9506389940651,41.72,41.72
Jing Yaa Tang,Beijing Cuisine,1,116.400063605396,39.9334809730606,26.32,84.0
Xin Rong Ji (Jianguomenwai Street),Taizhou,1,116.459197376571,39.91040615291,56.0,84.0
Country Kitchen,Beijing Cuisine,1,116.460396971564,39.9206140250068,28.0,98.0
The Tasty House,Jiangzhe,1,116.380917286604,39.9966802396526,56.0,56.0
Huaiyang Fu,Huaiyang,1,116.4229108068,40.3775947306222,28.0,42.0
Lei Garden (Jinbao Tower),Cantonese,1,116.420056940536,39.915992935866,28.0,84.0
Fu Chun Ju,Cantonese,1,116.411125727042,39.9227720845415,42.0,42.0
In Love (Gongti East Road),Hunanese,1,116.451516669372,39.932885291585,42.0,84.0
The Beijing Kitchen,Cantonese,1,116.478002455914,39.9101449455999,21.0,70.0
Lao Ji Tang (Gongrentiyuchang South Road),Shanghainese,1,116.447227998207,39.930988112602,14.0,35.0
Kinoshita,Japanese,1,-46.5600622,-23.4662509,14.56,67.21
Evvai,Modern Cuisine,1,-46.6790535,-23.5671067,28.08,68.26
Mee,Asian Influences,1,-43.1790751,-22.9670027,33.34,91.25
Cipriani,Italian,1,-43.1790751,-22.9670027,31.59,77.21
Maní,Creative,1,-46.6797289,-23.5663802,22.81,82.48
Jun Sakamoto,Japanese,1,-46.6771478,-23.5632851,52.64,69.31
Huto,Japanese,1,-46.6590073,-23.6096077,33.34,55.28
Kan Suke,Japanese,1,-46.6491836,-23.5685365,12.28,59.66
Picchi,Italian,1,-46.6665435,-23.5653678,29.83,80.72
Lasai,Modern Cuisine,1,-43.1962967,-22.9527465,60.54,67.56
Le Cor de Chasse,Creative,1,5.5259354,50.3224698,42.0,110.25
Søllerød Kro,Modern Cuisine,1,12.5700724,55.6867243,76.3,76.3
PM & Vänner,Creative,1,14.801448,56.8790736,112.33,112.33
La Fonda Xesc,Modern Cuisine,1,2.0905975,42.2484304,52.5,105.0
Ahlmanns,Creative,1,10.15200479848561,54.33879185,103.95,145.95
Sala,Traditional Cuisine,1,2.0941621,41.9852931,52.5,94.5
Radio,Modern Cuisine,1,3.061634831577596,45.77003275,36.75,115.5
La Bécasse,Classic French,1,6.0692812,50.7702577,40.95,123.9
Jean-Claude Leclerc,Modern Cuisine,1,3.0804471,45.7792114,42.0,126.0
Apicius,Modern Cuisine,1,3.0819427,45.7774551,40.95,126.0
The Samuel,Creative,1,12.57226864632175,55.72327795,252.0,252.0
Spondi,French,2,23.7465995,37.9698825,126.0,173.25
Duomo,Creative,2,14.7213455,36.9219828,68.25,199.5
Tre Olivi,Modern Cuisine,2,14.98492509176028,40.42914905,84.0,136.5
La Madia,Creative,2,13.9345573,37.1057541,94.5,178.5
Torre del Saracino,Creative,2,14.42623965386968,40.6568735388889,110.25,231.0
Don Alfonso 1890,Creative,2,14.3737622,40.6080997,126.0,199.5
Quattro Passi,Mediterranean Cuisine,2,14.352994,40.5831697,78.75,210.0
Taverna Estia,Creative,2,14.4260162,40.9168238,99.75,189.0
Krèsios,Creative,2,14.5270004,41.2164141,157.5,157.5
L'Olivo,Creative,2,14.213604,40.5557701,131.25,220.5
daní maison,Creative,2,13.947125,40.734205,115.5,278.25
La Trota,Creative,2,12.8382946,42.483136,94.5,136.5
Il Pagliaccio,Creative,2,12.467914,41.8973995,89.25,194.25
Madonnina del Pescatore,Creative,2,13.2883479,43.6771367,68.25,183.75
Harry's Piccolo,Creative,2,13.767445,45.6496634,105.0,210.0
Steirereck im Stadtpark,Creative,2,16.38141417650754,48.2044449,98.7,194.25
Silvio Nickol Gourmet Restaurant,Modern Cuisine,2,16.3768476,48.205717,168.0,189.0
Konstantin Filippou,Modern Cuisine,2,16.37978,48.2107616,58.8,198.45
Mraz & Sohn,Creative,2,16.3760632,48.2313635,152.25,152.25
Magnolia,Creative,2,12.4042001,44.195651,99.75,147.0
Don Alfonso 1890,Creative,2,14.3737622,40.6080997,126.0,199.5
Harry's Piccolo,Creative,2,13.767445,45.6496634,105.0,210.0
Arnolfo,Creative,2,11.1173579,43.4209966,126.0,168.0
Duomo,Creative,2,14.7213455,36.9219828,68.25,199.5
La Madernassa,Creative,2,8.0348361,44.7394863,84.0,315.0
Miramonti l'Altro,Modern Cuisine,2,10.2062221,45.6166525,94.5,157.5
Antica Corona Reale,Piedmontese,2,7.7831015,44.6250178,84.0,136.5
D'O,Creative,2,9.012076100287254,45.4870068,99.75,173.25
Villa Feltrinelli,Creative,2,10.67030579098817,45.6938909,231.0,231.0
Bracali,Creative,2,10.9029973,43.0554737,141.75,236.25
Torre del Saracino,Creative,2,14.42623965386968,40.6568735388889,110.25,231.0
Piccolo Lago,Modern Cuisine,2,8.491238,45.9463499,189.0,189.0
Magnolia,Creative,2,12.4042001,44.195651,99.75,147.0
Il Piccolo Principe,Creative,2,10.2354934,43.8813653,136.5,241.5
Gourmetstube Einhorn,Creative,2,11.525089,46.8560784,136.5,173.25
San Domenico,Classic Cuisine,2,11.7141233,44.3535145,63.0,189.0
Tre Olivi,Modern Cuisine,2,14.98492509176028,40.42914905,84.0,136.5
Il Luogo di Aimo e Nadia,Italian Contemporary,2,9.172356290785304,45.4612939,120.75,294.0
Seta by Antonio Guida,Contemporary,2,9.1913067,45.4698121,94.5,241.5
Terra,Creative,2,11.38737937646392,46.69525855000001,187.95,187.95
Miramonti l'Altro,Modern Cuisine,2,10.2062221,45.6166525,94.5,157.5
Luce d'Oro,Modern Cuisine,2,11.1864626255416,47.4621172,198.45,240.45
Alois - Dallmayr Fine Dining,Modern French,2,11.5772352,48.1384302,81.9,231.0
Les Deux,Modern French,2,11.5746415,48.1393096,194.25,194.25
EssZimmer,Modern French,2,11.5563757796933,48.1772189,189.0,288.75
Da Vittorio,Italian,2,9.846443626397622,46.49992945,188.7,466.2
Cà d'Oro,Mediterranean Cuisine,2,9.833652,46.482662,155.4,210.9
IGNIV by Andreas Caminada,Creative,2,9.8407597,46.4972479,216.45,271.95
Seta by Antonio Guida,Contemporary,2,9.1913067,45.4698121,94.5,241.5
Ecco St. Moritz,Creative,2,9.8112196,46.4781702,238.65,299.7
Obendorfer's Eisvogel,Creative,2,12.26034575,49.33451915000001,152.25,221.55
Il Luogo di Aimo e Nadia,Italian Contemporary,2,9.172356290785304,45.4612939,120.75,294.0
D'O,Creative,2,9.012076100287254,45.4870068,99.75,173.25
ARTEST - Chef's Table,Creative,2,37.75188710441837,55.60910819999999,165.0,165.0
Twins Garden,Creative,2,37.82277371712202,55.8158667,27.5,27.5
AUGUST,Creative,2,10.91254025218944,48.3708829,187.95,220.5
Memories,Creative,2,9.5018011,47.0009189,216.45,366.3
IGNIV by Andreas Caminada,Creative,2,9.5018011,47.0009189,175.38,275.28
7132 Silver,Creative,2,9.1812213,46.6225842,305.25,305.25
Ecco,Creative,2,8.7707865,46.1554222,205.35,266.4
La Madernassa,Creative,2,8.0348361,44.7394863,84.0,315.0
Gasthaus Zur Fernsicht - Incantare,Classic Cuisine,2,9.532736052173906,47.4460356,187.59,255.3
Villa Crespi,Creative,2,8.406951,45.7980814,147.0,199.5
Piccolo Lago,Modern Cuisine,2,8.491238,45.9463499,189.0,189.0
Antica Corona Reale,Piedmontese,2,7.7831015,44.6250178,84.0,136.5
Hostellerie Jérôme,Mediterranean Cuisine,2,7.4011252,43.7452982,115.5,166.95
La Chèvre d'Or,Creative,2,7.3620405,43.7273901,141.75,294.0
Einstein Gourmet,Creative,2,9.3754457,47.4214519,183.15,238.65
Essigbrätlein,Market Cuisine,2,11.0749285,49.4550518,105.0,189.0
Flaveur,Creative,2,7.2716749,43.7017246,105.0,210.0
Alexander Herrmann by Tobias Bätz,Creative,2,11.6066715,50.1072901,198.45,229.95
La Palme d'Or,Creative,2,7.0165183,43.5516217,176.4,252.0
La Villa Archange,Modern Cuisine,2,7.015626,43.5721964,94.5,367.5
Ophelia,Creative French,2,9.1881312,47.6673197,199.5,252.0
Magdalena,Modern Cuisine,2,8.666025435673744,47.01678554999999,65.49,149.85
Taverne zum Schäfli,Classic French,2,9.032448390794265,47.5956911,98.79,244.2
Adelboden,Classic French,2,8.6229481,47.0624742,164.28,216.45
Sens,Modern Cuisine,2,8.483396,47.0093577,160.95,216.45
La Voile - La Réserve Ramatuelle,Modern Cuisine,2,6.6128041,43.215142,141.75,220.5
focus ATELIER,Creative,2,8.477982607871855,47.01500645,249.75,294.15
RICO'S,Modern Cuisine,2,8.5799829,47.3155127,73.26,288.6
The Restaurant,Creative,2,8.573080642314265,47.37276845,124.32,330.78
Pavillon,Classic French,2,8.5393433,47.3671121,179.82,305.25
Widder Restaurant,Modern French,2,8.5398562,47.3724404,160.95,288.6
Falco,Creative,2,12.37565033965357,51.34667585,99.75,275.1
Goldberg,Modern Cuisine,2,9.273395232728273,48.8080899,124.95,187.95
Ösch Noir,Modern Cuisine,2,8.5476838,47.9655528,131.25,194.25
L'Atelier d'Edmond,Creative,2,7.0108424,45.4503954,60.9,220.5
Le Cerf,Classic French,2,9.52655990374645,49.24335995,113.4,186.9
CODA Dessert Dining,Creative,2,13.4274368,52.4899519,102.9,173.25
Horváth,Creative,2,13.4212524,52.4968937,152.25,194.25
Tim Raue,Asian,2,13.3913749,52.506872,92.4,260.4
FACIL,Creative,2,13.3738661,52.5089383,65.1,228.9
Lorenz Adlon Esszimmer,Creative,2,13.38006990035464,52.51557565,141.75,262.5
Le Montgomerie,Creative,2,6.6379618,45.4026673,241.5,325.5
Sarkara,Creative,2,6.6389657,45.412214,112.35,141.75
Le Kintessence,Modern Cuisine,2,6.6389657,45.412214,262.5,367.5
Le Chabichou by Stéphane Buron,Classic Cuisine,2,6.6342047,45.4150958,183.75,336.0
Stucki - Tanja Grandits,Creative,2,7.5869409,47.5336902,97.68,266.4
Le Pavillon,Classic French,2,8.25071799040116,48.4570558,150.15,198.45
La Table de l'Alpaga,Modern Cuisine,2,6.617932,45.8567089,136.5,199.5
La Villa Madie,Creative,2,5.5416745,43.2134902,147.0,257.25
Hirschen,Classic French,2,7.7089326,47.8405754,213.15,309.75
La Maison des Bois - Marc Veyrat,Creative,2,6.3697041,45.8609621,309.75,414.75
Anne-Sophie Pic,Creative,2,6.6279176,46.507557,229.77,438.45
ammolite - The Lighthouse Restaurant,Modern Cuisine,2,7.725377645436545,48.26025585,124.95,177.45
Jean Sulpice,Creative,2,6.2126078,45.8392298,236.25,278.25
Maison Wenger,Modern French,2,6.957046393386159,47.22385405,138.75,305.25
Maison Aribert,Creative,2,5.831536928804894,45.14173445,120.75,204.75
Yoann Conte,Creative,2,6.1716923,45.8899852,283.5,325.5
OPUS V,Modern Cuisine,2,8.46983744658198,49.48590435,114.45,194.25
Auberge de l'Ill,Classic Cuisine,2,7.4331168,48.1844402,115.5,273.0
JY'S,Creative,2,7.3579641,48.0777517,72.45,203.7
La Table d'Olivier Nasti,Creative,2,7.2588461,48.1410077,173.25,252.0
La Fourchette des Ducs,Creative,2,7.4884092,48.4620507,147.0,220.5
Domaine de Châteauvieux,Modern French,2,6.0386806,46.20152,108.78,355.2
Les Morainières,Creative,2,5.79906,45.7375,155.4,231.0
La Merise,Modern Cuisine,2,7.7226143,48.8796379,82.95,164.85
Auberge du Cheval Blanc,Creative,2,7.766075248900416,49.0126701,86.1,141.75
Gustav,Creative,2,8.66559860855329,50.12203877204122,126.0,173.25
Lafleur,Modern French,2,8.65969388313328,50.11539773658079,204.75,225.75
Villa René Lalique,Creative,2,7.365258,48.9186355,84.0,215.25
Les Cèdres,Classic Cuisine,2,4.9836162,45.0503179,115.5,183.75
ex Maison Jeunet/Hôtel de Paris,Creative,2,5.7726084,46.9027019,68.25,162.75
Michel Kayser - Restaurant Alexandre,Modern Cuisine,2,4.4230136,43.767972,102.9,228.9
La Pyramide - Patrick Henriroux,Modern Cuisine,2,4.866963585315821,45.51654600000001,82.95,214.2
GästeHaus Klaus Erfort,Classic French,2,7.00758135530303,49.22944935,110.25,236.25
Esplanade,Classic Cuisine,2,6.9997089,49.234941,50.4,156.45
Le Neuvième Art,Creative,2,4.8563619,45.7679342,120.75,194.25
Takao Takano,Creative,2,4.8426536,45.7704194,52.5,168.0
Mère Brazier,Classic Cuisine,2,4.8372298,45.7713951,78.75,199.5
Paul Bocuse,Classic Cuisine,2,4.8411566,45.8229657,204.75,309.75
Jante,Creative,2,9.7607883,52.3702017,152.25,168.0
Au 14 Février,Creative,2,4.7490698,46.2418064,91.35,131.25
schanz. restaurant.,Modern French,2,6.926428748006383,49.8778505,120.75,186.9
PURS,Modern Cuisine,2,7.3979105,50.4391908,204.75,257.25
William Frachot,Creative,2,5.0357424,47.3212483,65.1,180.6
Miramar,Creative,2,3.1600433,42.3710394,131.25,204.75
Steinheuers Restaurant Zur Alten Post,Classic French,2,7.1641261,50.550999,162.75,204.75
Bo.TiC,Creative,2,3.0170799,41.9893624,99.75,189.0
Ma Langue Sourit,Modern Cuisine,2,6.2600198,49.6000724,60.9,147.0
La Table Lionel Giraud,Creative,2,3.0042121,43.1837661,73.5,141.75
bianc,Creative,2,9.9944479,53.5429789,199.5,199.5
Haerlin,Creative French,2,9.991307886036843,53.5556497,199.5,262.5
Ox & Klee,Modern Cuisine,2,6.966216604297404,50.9274066,152.25,241.5
Le Moissonnier,Creative French,2,6.9523118,50.9507713,94.5,173.25
La Côte d'Or,Modern Cuisine,2,4.230692,47.2775177,168.0,257.25
Courtier,Creative,2,10.7660174,54.3003666,177.45,229.95
Les Cols,Creative,2,2.4994634,42.1959312,162.75,162.75
Vollmers,Creative,2,12.9976847,55.6047709,235.0,235.0
Serge Vieira,Creative,2,3.0006801,44.8445279,99.75,173.25
Bras,Creative,2,2.8529971,44.6855481,178.5,257.25
Enoteca Paco Pérez,Modern Cuisine,2,2.1774322,41.3828939,183.75,183.75
Moments,Creative,2,2.16691397592879,41.39138095,136.5,198.45
Angle,Modern Cuisine,2,2.1600634,41.3883118,152.25,168.0
Cinc Sentits,Creative,2,2.153072739905086,41.3780056855386,124.95,145.95
Disfrutar,Creative,2,2.1531722,41.387762,173.25,220.5
Cocina Hermanos Torres,Creative,2,2.140141407142858,41.3863062,44.1,204.75
Kadeau Copenhagen,Modern Cuisine,2,12.58891,55.672326,350.0,350.0
Alchemist,Innovative,2,12.5700724,55.6867243,490.0,490.0
Kong Hans Kælder,Modern French,2,12.5700724,55.6867243,238.0,238.0
a|o|c,Modern Cuisine,2,12.589053,55.683209,350.0,350.0
La Table de Franck Putelat,Modern Cuisine,2,2.3491069,43.2130358,78.75,241.5
Rosin,Creative,2,7.0130811,51.7191732,103.95,166.95
Jordnær,Creative,2,12.5700724,55.6867243,378.0,378.0
Le Pré - Xavier Beaudiment,Creative,2,3.03656,45.7820671,47.25,189.0
Brut172,Creative,2,5.8373921,50.8003866,94.5,194.25
La Table de Maxime,Modern Cuisine,2,5.1225739,49.9600774,68.25,114.45
Sabero,Modern French,2,5.9882649,51.1933903,94.5,145.95
Ralf Berendsen,Creative,2,5.6752635,50.9128809,99.75,236.25
Slagmolen,Traditional Cuisine,2,5.6159444,51.0431866,63.0,168.0
La Côte Saint-Jacques,Classic Cuisine,2,3.3854428,47.983472,89.25,249.9
Le Parc Les Crayères,Modern Cuisine,2,4.051815,49.2411629,78.75,309.75
L'Eau Vive,Modern French,2,4.8396318,50.3652286,52.5,162.75
Racine,Modern Cuisine,2,4.0374887,49.252835,84.0,215.25
Tribeca,Creative,2,5.5715902,51.3832098,63.0,204.75
L'Air du Temps,Creative,2,4.8311032,50.5821124,99.75,220.5
Meierei Dirk Luther,Classic Cuisine,2,9.500281751679115,54.82296435,186.9,207.9
De Treeswijkhoeve,Creative,2,5.4476871,51.3876404,99.75,178.5
De Lindehof,Creative,2,4.6648733,51.8080608,55.65,163.8
Cuchara,Creative,2,5.309485277971936,51.23125755,68.25,215.25
Py-r,Modern Cuisine,2,1.4410164,43.5994814,81.9,102.9
Michel Sarran,Creative,2,1.4346083,43.6072463,68.25,189.0
De Groene Lantaarn,Creative,2,6.2445532,52.6591248,65.1,152.25
Le Puits St-Jacques,Creative,2,1.1495287,43.5908215,36.75,150.15
bon bon,Creative,2,4.446288758367084,50.8228382,78.75,241.5
Le Chalet de la Forêt,Creative,2,4.3866178,50.7846884,75.6,246.75
De Lindenhof,Creative,2,6.077431,52.741105,126.0,157.5
Comme chez Soi,Classic Cuisine,2,4.345814137017983,50.84234425,72.45,372.75
La Paix,Asian Influences,2,4.3283571,50.8437328,110.25,246.75
Nuance,Creative,2,4.505732431183612,51.09577185,78.75,225.75
't Nonnetje,Creative,2,5.6202022,52.3509784,52.5,157.5
Pastorale,Creative,2,4.4153764,51.1007384,68.25,204.75
The Jane,Creative,2,4.4234062,51.2024253,225.75,225.75
d'Eugénie à Emilie,Classic French,2,3.8377419,50.4831925,89.25,210.0
Söl'ring Hof,Creative,2,8.288074346912097,54.8540444,224.7,298.2
Aloë,Creative,2,17.9852023,59.2842414,235.0,235.0
Oaxen Krog,Creative,2,18.1016664,59.3224041,258.5,258.5
Gastrologik,Creative,2,18.0809771,59.3337592,197.4,197.4
Château du Mylord,Contemporary,2,3.6787965,50.7313373,99.75,283.5
BonAmb,Creative,2,0.1633256,38.7893909,94.5,168.0
Fred,Creative French,2,4.5175434,51.9170379,61.95,177.45
Marsan par Hélène Darroze,Modern Cuisine,2,2.3278425,48.8500436,78.75,236.25
Ciel Bleu,Creative,2,4.894117,52.3487287,204.75,519.75
Aan de Poel,Creative,2,4.8467875,52.3025582,50.4,147.0
Le Meurice Alain Ducasse,Creative,2,2.3282657,48.8651359,262.5,336.0
Sur Mesure par Thierry Marx - Mandarin Oriental,Creative,2,2.3271193,48.8670541,89.25,204.75
Restaurant 212,Creative,2,4.90027584087613,52.3659967501701,77.7,165.9
Spectrum,Creative,2,4.5989796,51.9074482,99.75,189.0
Parkheuvel,Modern Cuisine,2,4.4715461,51.9039036,46.2,173.25
Le Grand Restaurant - Jean-François Piège,Modern Cuisine,2,2.3192081,48.8701365,142.8,363.3
L'Abysse au Pavillon Ledoyen,Japanese,2,2.3156674,48.8659735,102.9,294.0
David Toutain,Creative,2,2.3097147,48.8602539,115.5,283.5
Le Gabriel,Modern Cuisine,2,2.3132448,48.8696988,78.75,204.75
La Scène,Modern Cuisine,2,2.314504,48.8720354,78.75,262.5
Le Clarence,Modern Cuisine,2,2.320041021720077,48.8588897,94.5,336.0
FG - François Geurds,Creative,2,4.4794664,51.9263917,105.0,220.5
Le Taillevent,Classic Cuisine,2,2.3025042,48.8741626,94.5,257.25
Maison Rostang,Classic Cuisine,2,2.2985522,48.8814422,94.5,213.15
Vrijmoed,Creative,2,3.728799411235951,51.0509911,72.45,207.9
Castor,Modern French,2,3.3427498,50.8718525,47.25,126.0
La Maison d'à Côté,Modern Cuisine,2,1.4451125,47.6409407,92.4,186.9
De Bokkedoorns,Modern Cuisine,2,4.6115554,52.3934144,72.45,154.35
De Kromme Watergang,Country cooking,2,3.643686385004484,51.37851965,65.1,236.25
La Durée,Creative,2,3.1954777,50.9117934,68.25,243.6
Boury,Creative French,2,3.1403214,50.9373383,84.0,168.0
Les Hauts de Loire,Classic Cuisine,2,1.1727041,47.4995514,93.45,183.75
